"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id","username"
"1850901858635936109","Tue Oct 29 08:18:21 +0000 2024","1","@diabara_ @tanyakanrl Scroll mu kurang jauh ka aku aja makek ini terus tiap bulannya trimakasih Telkomsel lop yu️ https://t.co/Lilg4UXziw","1851176733120348652","https://pbs.twimg.com/media/GbCzbdUboAA7bwh.jpg","diabara_","in","Tadika Mesra","0","1","0","https://x.com/ketoprakpedes_1/status/1851176733120348652","1076427513155411968","ketoprakpedes_1"
"1851169301257982082","Tue Oct 29 08:17:48 +0000 2024","0","@Telkomsel Kak paket internet unlimited 500gb apa bisa digunakan untuk tethering/hotspot? https://t.co/uvuGDGweY3","1851176595329073554","https://pbs.twimg.com/media/GbCzS_7bQAAninQ.jpg","Telkomsel","in","","0","1","0","https://x.com/i_ticket_u/status/1851176595329073554","1640238013237305345","i_ticket_u"
"1851172425859506326","Tue Oct 29 08:17:39 +0000 2024","0","@jaehyun14297_ @jaehyun14297_ Tunggu bentar lagi ya Kak Jaehyun balasan DMnya :) -Nesya","1851176560172351547","","jaehyun14297_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851176560172351547","255409050","Telkomsel"
"1851172425859506326","Tue Oct 29 08:17:33 +0000 2024","0","@jaehyun14297_ @jaehyun14297_ Saat ini Kakak udah konfirmasi ke DM ya. Ditunggu balesan rekan Zyad selanjutnya di DM. Makasih :) -Zyad","1851176533362426092","","jaehyun14297_","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851176533362426092","255409050","Telkomsel"
"1851176527557193957","Tue Oct 29 08:17:32 +0000 2024","0","Cuma di Telkomsel selalu ada hiburan bareng NIKI! Langganan paket hiburan sesuai kebutuhanmu di MyTelkomsel kamu bisa langsung nikmatin banyak keseruan mulai dari streaming film atau series favoritmu sampai dengerin musik!","1851176527557193957","","","in","","0","0","0","https://x.com/icakbf/status/1851176527557193957","1624113662570135557","icakbf"
"1851176495835988144","Tue Oct 29 08:17:24 +0000 2024","0","dear admin @Telkomsel tolong cek dm urgent. trims","1851176495835988144","","","in","","0","1","0","https://x.com/alesyawashere/status/1851176495835988144","1709062441680945152","alesyawashere"
"1850901858635936109","Tue Oct 29 08:16:42 +0000 2024","0","@atelelelesj Best banget ya Kak Jadi paket favorit nih -Indah","1851176318660198614","","atelelelesj","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851176318660198614","255409050","Telkomsel"
"1851149898768642419","Tue Oct 29 08:15:58 +0000 2024","0","@frans_wiguna Oke Kak boleh balas pesan dari Hanna di DM yuk biar segera dibantu cek lebih lanjut -Hanna","1851176136639987719","","frans_wiguna","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851176136639987719","255409050","Telkomsel"
"1851172425859506326","Tue Oct 29 08:15:33 +0000 2024","0","@Telkomsel Ini saya menghubungi kemana?","1851176031907885542","","Telkomsel","in","","0","1","0","https://x.com/jaehyun14297_/status/1851176031907885542","1185042505294704640","jaehyun14297_"
"1850901858635936109","Tue Oct 29 08:15:21 +0000 2024","0","@1sky2300 Yahh Aktifinnya nanti pas Kakak butuh aja atau bisa cek paket menarik lainnya di aplikasi MyTelkomsel ya -Indah","1851175979399663835","","1sky2300","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851175979399663835","255409050","Telkomsel"
"1851172425859506326","Tue Oct 29 08:15:20 +0000 2024","0","@Telkomsel Sudah saya dm belum dibalas","1851175976849588550","","Telkomsel","in","","0","1","0","https://x.com/jaehyun14297_/status/1851175976849588550","1185042505294704640","jaehyun14297_"
"1851172425859506326","Tue Oct 29 08:01:14 +0000 2024","0","Ada yang sama nggak? Masang paket internet @Telkomsel udah selesai tapi nggak diproses2 ini jaringan internet saya bermasalah atau bagaimana? https://t.co/9cS2NgyVRT","1851172425859506326","https://pbs.twimg.com/media/GbCvgV4awAAZXJ3.jpg","","in","","0","2","0","https://x.com/jaehyun14297_/status/1851172425859506326","1185042505294704640","jaehyun14297_"
"1851172370519843184","Tue Oct 29 08:01:00 +0000 2024","0","jawab dong min udah 4 hari @Telkomsel https://t.co/SFrHjcWfud","1851172370519843184","https://pbs.twimg.com/media/GbCvdJPbQAEq5Eb.jpg","","in","","0","1","0","https://x.com/samoyedsoobin/status/1851172370519843184","1353014891905355777","samoyedsoobin"
"1851168898412151223","Tue Oct 29 08:00:57 +0000 2024","0","@xixiloise @xixiloise Huhu maaf ya Kak Elloise boleh coba dulu clear cache aplikasi MyTelkomsel. Kemudian coba lagi bayar tagihannya ya. Kalo masih sama boleh DM nomor HP nama lengkap dan tempat tanggal lahir :( -Nesya","1851172355000901984","","xixiloise","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851172355000901984","255409050","Telkomsel"
"1851168694707396621","Tue Oct 29 08:00:30 +0000 2024","0","@Telkomsel udah di dm min omeygad ","1851172243235369401","","Telkomsel","in","Indonesia","0","1","0","https://x.com/HELLODIMAS/status/1851172243235369401","69386259","HELLODIMAS"
"1851172222062514218","Tue Oct 29 08:00:25 +0000 2024","0","Kenapa paketku makin mahal? :( @Telkomsel https://t.co/lG8AJ8eRz4","1851172222062514218","https://pbs.twimg.com/media/GbCvUlkbQAIYc2i.jpg","","in","Indonesia","0","1","0","https://x.com/smilehc__/status/1851172222062514218","1076526396841746432","smilehc__"
"1851171058378031464","Tue Oct 29 08:00:20 +0000 2024","0","@imnajeee @imnajeee Yah maaf Kak Jee Boleh DM nomor Telkomsel yang digunakan tanggal dan waktu kejadian serta nomor Telkomsel lain yang berkendala sama biar dibantu pengecekan ya -Nabil","1851172202470916576","","imnajeee","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851172202470916576","255409050","Telkomsel"
"1851170271023214935","Tue Oct 29 08:00:15 +0000 2024","0","@Telkomsel Cek DM min","1851172178102009893","","Telkomsel","in","","0","1","0","https://x.com/lizzzislazy/status/1851172178102009893","1313386437027405824","lizzzislazy"
"1851171032985415926","Tue Oct 29 07:59:49 +0000 2024","0","@FaradibbaM50921 @FaradibbaM50921 Siang Kak Faradibba. Mohon maaf ya untuk nomor yang masih terblokirnya Boleh DM nomor yang digunakan agar Emmy bantu pengecekan lebih lanjut. Makasih -Emmy","1851172069234659827","","FaradibbaM50921","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1851172069234659827","255409050","Telkomsel"
"1851172045046104384","Tue Oct 29 07:59:43 +0000 2024","0","ada yg error jg ga telkomsel user lemot bgt daah","1851172045046104384","","","in","","0","1","0","https://x.com/pid4aaak/status/1851172045046104384","1430840172715778052","pid4aaak"
"1851167115480612918","Tue Oct 29 07:59:10 +0000 2024","0","@badsinnerx @chachacandie @badsinnerx Iyaa Kak nanti temen Joan lanjut bales DMnya. -Joan","1851171906982199642","","badsinnerx","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851171906982199642","255409050","Telkomsel"
"1851167389100229045","Tue Oct 29 07:58:58 +0000 2024","0","@Serba3channel @Serba3channel Okee siap DM Kak Rei segera dibalas silakan cek berkala. -Chika","1851171857321607434","","Serba3channel","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851171857321607434","255409050","Telkomsel"
"1850477541229838796","Tue Oct 29 07:58:50 +0000 2024","0","@Telkomsel plis deeh kok Tsel gini amat","1851171822135554263","","Telkomsel","in","","0","0","0","https://x.com/nemoooo_354/status/1851171822135554263","1484169269235818501","nemoooo_354"
"1851167115480612918","Tue Oct 29 07:58:17 +0000 2024","0","@chachacandie @badsinnerx @chachacandie Maafin Kak Candy :( Mohon tunggu balesan di DM ya. Kami upayakan bisa bantu secepatnya. -Joan","1851171686164660354","","chachacandie","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851171686164660354","255409050","Telkomsel"
"1851153618650734691","Tue Oct 29 07:58:05 +0000 2024","0","@Telkomsel @chaseacheckck Di daerah jawa jaringan telkomsel aku E iii tiba2 banget udah 2 jam ditungguin ga balek balekk:((","1851171635027468428","","Telkomsel","in","","0","2","0","https://x.com/annabellekyut/status/1851171635027468428","1120927516653264896","annabellekyut"
"1850892778118467597","Tue Oct 29 07:57:59 +0000 2024","0","@Telkomsel terpantau 6 jam belum ada balasan","1851171609677349242","","Telkomsel","in","Jakarta","0","1","0","https://x.com/dimssign/status/1851171609677349242","840449983971131392","dimssign"
"1851168898412151223","Tue Oct 29 07:57:58 +0000 2024","0","@Telkomsel Gajelas lu gangguan2 mulu udh bayar mahal2 sinyal jelek aplikasi lo sampah","1851171605583675444","","Telkomsel","in","","0","0","0","https://x.com/xixiloise/status/1851171605583675444","1798998811525976064","xixiloise"
"1851167115480612918","Tue Oct 29 07:57:56 +0000 2024","0","@chachacandie @Telkomsel Hoo ditunggu aja atau by instagram juga bisa sih","1851171598243676355","","chachacandie","in","they/them","0","0","0","https://x.com/badsinnerx/status/1851171598243676355","1316282223230775296","badsinnerx"
"1851167115480612918","Tue Oct 29 07:57:26 +0000 2024","0","@Telkomsel @chachacandie Min udah dm katanya belom di bales","1851171471462384032","","Telkomsel","in","they/them","0","1","0","https://x.com/badsinnerx/status/1851171471462384032","1316282223230775296","badsinnerx"
"1849764775619854844","Tue Oct 29 07:33:40 +0000 2024","0","@Telkomsel sudah 4 hari masih belum ada progress. janjinya 1x24 jam. makin jelas ini penipuan dengan dalih bahasa marketing dari @telkomsel","1851165488719806470","","Telkomsel","in","","0","1","0","https://x.com/vandai/status/1851165488719806470","14233222","vandai"
"1850901858635936109","Tue Oct 29 07:33:20 +0000 2024","0","@neomufreak Kalo nomor Telkomsel-nya suka beli paket yang mana Kak @neomufreak? ️ -Sari","1851165404896604358","","neomufreak","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851165404896604358","255409050","Telkomsel"
"1851162500605321218","Tue Oct 29 07:33:01 +0000 2024","0","@Telkomsel @HaloBCA bagaimana kak? kenapa jadi di alihkan ke provider?","1851165326454767631","","Telkomsel","in","7DREAM EX9        ᡣ𐭩      ","1","12","0","https://x.com/twelvedyoo/status/1851165326454767631","1330804989761966082","twelvedyoo"
"1851162500605321218","Tue Oct 29 07:31:39 +0000 2024","0","@twelvedyoo Mohon maaf buat ketidaknyamanannya ya Kak. Seperti yang udah disampaikan melalui DM transaksi Kakak tercatat gagal. Mohon konfirmasi ke bank terkait ya Kak agar penanganannya lebih maksimal jika amasih berkendala silakan melanjutkan interaksinya mellaui DM ya. Makasih -Micha","1851164982312124838","","twelvedyoo","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1851164982312124838","255409050","Telkomsel"
"1850901858635936109","Tue Oct 29 07:30:19 +0000 2024","0","@tanyakanrl Kalau make rumus itu bener sih ini murah banget tpi aku tetep aja ga kuat bayar 77rb tiap bulan @Telkomsel buat yg murah dikit kek dibawah 50rb https://t.co/UN3C5qMUeJ","1851164645215912128","https://pbs.twimg.com/media/GbCobqlbQAAKozC.jpg","tanyakanrl","in","He/Him/My Name","0","0","0","https://x.com/JustFrascher/status/1851164645215912128","1303983991351988224","JustFrascher"
"1851154395268010427","Tue Oct 29 07:27:18 +0000 2024","0","@baekhyunpride Wowww udah gunain Telkomsel-nya dari kapan nih Kak @baekhyunpride? -Sari","1851163886931836953","","baekhyunpride","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851163886931836953","255409050","Telkomsel"
"1851163750445064216","Tue Oct 29 07:26:45 +0000 2024","0","Ayo kuota tsel telkomsel murah proses fast u #zonauang","1851163750445064216","","","in","fast respond :","0","0","0","https://x.com/gemuira/status/1851163750445064216","2504104237","gemuira"
"1851152038056566899","Tue Oct 29 07:26:41 +0000 2024","0","@winction101 @winction101 Siapp aman Kak. Balesan selanjutnya bisa Kakak tunggu di DM :) -Joan","1851163734682845416","","winction101","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851163734682845416","255409050","Telkomsel"
"1851163654504489238","Tue Oct 29 07:26:22 +0000 2024","0","Open tukar pulsa ke saldo uang RATE cv convert Indosat tri 3 isat xl : 0 85 - 0 86 Tsel telkomsel : 0 80 - 0 82 Chat kesinim @DHEANDELION Testi udah 10000+ #zonauang️","1851163654504489238","","","in","@DHEANDELION","0","0","0","https://x.com/tickvet/status/1851163654504489238","1381944503108390912","tickvet"
"1851163635974095293","Tue Oct 29 07:26:18 +0000 2024","0","telkomsel ini lg jelek ya internetnya","1851163635974095293","","","in","","0","1","0","https://x.com/Ichavarma_/status/1851163635974095293","1545271727521169411","Ichavarma_"
"1851162500605321218","Tue Oct 29 07:25:47 +0000 2024","0","@twelvedyoo Mohon maaf atas ketidaknyaman dan kendala yang dialami. Terkait kendala transaksi pembelian pulsa tersebut terdapat kendala dari sisi pihak provider Telkomsel. Sehingga untuk kendala tersebut kami sarankan Bapak/Ibu Pelanggan dapat konfirmasi ke pihak provider Telkomsel agar","1851163506160353365","","twelvedyoo","in","Jakarta - Indonesia","0","0","0","https://x.com/HaloBCA/status/1851163506160353365","620977821","HaloBCA"
"1851152038056566899","Tue Oct 29 07:24:38 +0000 2024","0","@Telkomsel min @Telkomsel balas dm saya dong","1851163217214783548","","Telkomsel","in","","0","1","0","https://x.com/winction101/status/1851163217214783548","1497558462263291912","winction101"
"1851160619841699841","Tue Oct 29 07:24:36 +0000 2024","0","@winterqin @winterqin Huhu oke Kak Nat. Sakia cek Kakak sudah melakukan interaksi via DM. Mohon untuk menunggu interaksi di DM biar dibantu cek. Sehat terus Kak :) -Sakia","1851163208897454406","","winterqin","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851163208897454406","255409050","Telkomsel"
"1850922380941840634","Tue Oct 29 07:24:36 +0000 2024","0","@mashaitham Kak @mashaitham user Telkomsel juga kah? -Sari","1851163208419332342","","mashaitham","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851163208419332342","255409050","Telkomsel"
"1851160619841699841","Tue Oct 29 07:23:14 +0000 2024","0","@Telkomsel sejak awal bulan agustus min to be exactyaallah ngakak","1851162863001559383","","Telkomsel","in","he | B28 IBM","0","1","0","https://x.com/winterqin/status/1851162863001559383","1803499576688787457","winterqin"
"1851162809163452796","Tue Oct 29 07:23:01 +0000 2024","1","Telkomsel sinyalnya lemot banget ih daerah menteng","1851162809163452796","","","in","no minors pls","0","4","0","https://x.com/osakiishotaroo/status/1851162809163452796","970880164975357953","osakiishotaroo"
"1851160619841699841","Tue Oct 29 07:21:48 +0000 2024","0","@winterqin @winterqin Joan gatau kapan Kakak masuk BINUS Tungguin proses pengecekan di DM yaa. -Joan","1851162501918130298","","winterqin","in","Indonesia","0","1","0","https://x.com/Telkomsel/status/1851162501918130298","255409050","Telkomsel"
"1851146386710151224","Tue Oct 29 07:21:19 +0000 2024","0","@artsthically Maafin bikin kesel ya Kak @artsthically. Aci bantu biar sinyal nya normal lagi ya. Yuk infoin nomor HP lokasi detail (minimal kelurahan) ke DM agar data terjaga ya. Tks -Aci","1851162381667442967","","artsthically","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851162381667442967","255409050","Telkomsel"
"1851162344451424768","Tue Oct 29 07:21:10 +0000 2024","0","orbit dan telkomsel daerah sigura gura malang error. ga usah minta DM nomer dan lokasi. uda keseringan begini. benerin woy !","1851162344451424768","","","in","Bandung, Indonesia","0","2","0","https://x.com/eaudezee/status/1851162344451424768","295081792","eaudezee"
"1851143120475603177","Tue Oct 29 07:19:51 +0000 2024","0","@naurstka @naurstka Okee Kak Nau. Mohon tunggu konfirmasi selanjutnya via DM. Makasih -Emmy","1851162011377467612","","naurstka","in","Indonesia","0","0","0","https://x.com/Telkomsel/status/1851162011377467612","255409050","Telkomsel"
"1851146386710151224","Tue Oct 29 07:19:49 +0000 2024","0","@Telkomsel dari hari ini aja sih kak","1851162003727139246","","Telkomsel","in","🍀🫙😈🌴","0","1","0","https://x.com/artsthically/status/1851162003727139246","1449949390999859205","artsthically"
"1851160619841699841","Tue Oct 29 07:19:41 +0000 2024","0","@Telkomsel sejak gw masuk binusdah gw dm","1851161970122350853","","Telkomsel","in","he | B28 IBM","0","1","0","https://x.com/winterqin/status/1851161970122350853","1803499576688787457","winterqin"
"1851161901168017833","Tue Oct 29 07:19:24 +0000 2024","0","WKWKWKWKWK MAMPUSSS @HYBEOFFICIALtwt #하이브불매 #세븐틴_탈하이브 https://t.co/KkGtdFYaLG","1851161901168017833","https://pbs.twimg.com/media/GbCl8C4bEAA3UFa.jpg","","in","𝑐𝑎𝑟𝑎𝑡 𝑜𝑛𝑙𝑦","0","1","0","https://x.com/bobpulaji_/status/1851161901168017833","1503095026066210816","bobpulaji_"
"1851153618650734691","Tue Oct 29 07:18:18 +0000 2024","0","@chaseacheckck Eh loh gangguan gimana Telkomsel-nya Kak @chaseacheckck? Curhatin dulu yuk nanti akan dibantu -Sari","1851161623102439566","","chaseacheckck","in","Indonesia","0","2","0","https://x.com/Telkomsel/status/1851161623102439566","255409050","Telkomsel"
"1851161370123014478","Tue Oct 29 07:17:18 +0000 2024","0","Ini yang trouble nih indihome atau telkomsel","1851161370123014478","","","in","Jawa Timur, Indonesia","0","1","0","https://x.com/centqwrush/status/1851161370123014478","1696373590588080128","centqwrush"
"1850477541229838796","Tue Oct 29 07:04:11 +0000 2024","0","@Telkomsel min balas dmku lagi dong","1851158071248372138","","Telkomsel","in","","0","1","0","https://x.com/nemoooo_354/status/1851158071248372138","1484169269235818501","nemoooo_354"
"1851158027417817172","Tue Oct 29 07:04:01 +0000 2024","0","Telkomsel perkuat startup digital Indonesia melalui program Nextdev https://t.co/SXtsz5A80b #berita #telkomsel #internet #nextdev #telkomforyou #elevatingyourfuture Cirebon najwa shihab https://t.co/o6RY3hTAQV","1851158027417817172","https://pbs.twimg.com/media/GbCiZ0DbQAEyPEB.jpg","","in","“리사, 1997” ㅡ Written in bil.","0","0","0","https://x.com/panoragma/status/1851158027417817172","755380926977224708","panoragma"
